id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
174,Destacado,Destacado,Baja,Alta,Baja,Alta,Ejemplar,Intensivo,Minimo,Inadecuada,Constante,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Constante,Ocasional,Media,Tiempo_completo,Moderado,Moderado,Destacado,Bajo,Critico
175,Inicio,En_proceso,Baja,Alta,Baja,Alta,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Bajo,Regular,Regular,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_baja,Muy_alto,Insuficiente,Inicio,Alto,Critico
176,Destacado,Previsto,Media,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Impuntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Nula,Baja,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Excelente
177,Inicio,Inicio,Excelente,Baja,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Frecuente,Nula,Baja,Ninguna,Bajo,Excelente,Inicio,Bajo,Regular
178,Previsto,En_proceso,Media,Alta,Media,Baja,Critico,Adecuado,Constante,Moderada,Baja,Moderado,Excesivo,Regular,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Constante,Media,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
179,Previsto,Previsto,Alta,Media,Media,Baja,Critico,Intensivo,Frecuente,Inadecuada,Baja,Alto,Adecuado,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Tiempo_completo,Bajo,Insuficiente,En_proceso,Alto,Critico
180,Previsto,Previsto,Alta,Media,Media,Alta,Moderado,Intensivo,Ocasional,Moderada,Constante,Bajo,Regular,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Nula,Media,Ninguna,Muy_alto,Insuficiente,Previsto,Medio,Critico
181,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Ejemplar,Intensivo,Ocasional,Inadecuada,Frecuente,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Frecuente,Nula,Baja,Parcial_alta,Moderado,Insuficiente,Destacado,Medio,Critico
182,Destacado,Destacado,Media,Excelente,Alta,Alta,Ejemplar,Intensivo,Minimo,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Puntual,Medio,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Constante,Alta,Ninguna,Bajo,Bueno,Destacado,Bajo,Excelente
183,Destacado,Destacado,Alta,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Frecuente,Moderado,Deficiente,Regular,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Frecuente,Constante,Alta,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Excelente
184,Inicio,Inicio,Media,Alta,Media,Baja,Critico,Insuficiente,Constante,Moderada,Nula,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial_alta,Alto,Bueno,Inicio,Medio,Regular
185,En_proceso,Inicio,Baja,Baja,Baja,Excelente,Critico,Limitado,Frecuente,Moderada,Frecuente,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Frecuente,Media,Parcial_alta,Moderado,Excelente,En_proceso,Bajo,Regular
186,Inicio,Inicio,Excelente,Alta,Excelente,Media,Moderado,Limitado,Frecuente,Moderada,Frecuente,Moderado,Regular,Regular,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Alto,Moderado,En_proceso,Medio,Critico
187,Previsto,Previsto,Baja,Baja,Baja,Alta,Critico,Limitado,Ocasional,Moderada,Frecuente,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Moderado,Bueno,En_proceso,Bajo,Excelente
188,Previsto,Previsto,Baja,Media,Baja,Excelente,Consistente,Limitado,Minimo,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Excelente
189,En_proceso,En_proceso,Excelente,Baja,Media,Media,Consistente,Adecuado,Constante,Moderada,Nula,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Bajo,Insuficiente,En_proceso,Alto,Critico
190,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Frecuente,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Constante,Media,Tiempo_completo,Moderado,Moderado,Inicio,Medio,Regular
191,Previsto,Previsto,Alta,Baja,Baja,Alta,Ejemplar,Adecuado,Ocasional,Adecuada,Constante,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Constante,Nula,Media,Ninguna,Muy_alto,Bueno,Previsto,Bajo,Critico
192,Inicio,Inicio,Media,Excelente,Alta,Media,Critico,Insuficiente,Ocasional,Moderada,Baja,Bajo,Deficiente,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Nula,Baja,Tiempo_completo,Bajo,Insuficiente,Inicio,Medio,Critico
193,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Limitado,Constante,Moderada,Baja,Alto,Regular,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Bajo,Moderado,Inicio,Bajo,Regular
194,Destacado,Destacado,Media,Media,Baja,Media,Moderado,Adecuado,Minimo,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Nula,Ocasional,Baja,Tiempo_completo,Bajo,Bueno,En_proceso,Bajo,Regular
195,En_proceso,En_proceso,Media,Excelente,Alta,Excelente,Moderado,Intensivo,Frecuente,Inadecuada,Nula,Alto,Deficiente,Deficiente,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Constante,Media,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Regular
196,Destacado,Previsto,Media,Alta,Media,Excelente,Consistente,Adecuado,Minimo,Moderada,Frecuente,Bajo,Regular,Bueno,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Bajo,Moderado,Destacado,Bajo,Regular
197,En_proceso,Previsto,Excelente,Excelente,Excelente,Excelente,Moderado,Adecuado,Frecuente,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Frecuente,Media,Parcial_baja,Alto,Excelente,Previsto,Bajo,Regular
198,Inicio,En_proceso,Alta,Media,Media,Media,Critico,Insuficiente,Constante,Adecuada,Frecuente,Moderado,Regular,Bueno,Impuntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_alta,Alto,Moderado,Inicio,Alto,Regular
199,Destacado,Destacado,Excelente,Excelente,Excelente,Excelente,Consistente,Adecuado,Minimo,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Regular
200,En_proceso,En_proceso,Baja,Media,Baja,Baja,Moderado,Insuficiente,Constante,Moderada,Constante,Alto,Excesivo,Deficiente,Puntual,Medio,Sin_deuda,Credito,Bajo,Sostenible,Constante,Nula,Media,Ninguna,Bajo,Bueno,Inicio,Medio,Regular
201,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Ejemplar,Limitado,Ocasional,Moderada,Nula,Alto,Regular,Deficiente,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Ocasional,Baja,Parcial_alta,Muy_alto,Excelente,Destacado,Bajo,Critico
202,En_proceso,Previsto,Alta,Alta,Alta,Alta,Moderado,Limitado,Ocasional,Adecuada,Nula,Alto,Adecuado,Bueno,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
203,Inicio,Inicio,Excelente,Media,Alta,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Bajo,Excesivo,Bueno,Impuntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Ocasional,Nula,Baja,Parcial_baja,Alto,Bueno,Inicio,Medio,Regular
204,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Limitado,Frecuente,Adecuada,Baja,Moderado,Deficiente,Regular,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Ninguna,Moderado,Bueno,Inicio,Bajo,Regular
205,Destacado,Destacado,Alta,Excelente,Excelente,Alta,Ejemplar,Intensivo,Minimo,Moderada,Baja,Bajo,Excesivo,Bueno,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_baja,Moderado,Moderado,Destacado,Bajo,Regular
206,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Frecuente,Moderado,Excesivo,Regular,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Ninguna,Moderado,Insuficiente,Destacado,Bajo,Critico
207,Inicio,Inicio,Baja,Baja,Baja,Media,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Frecuente,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Inicio,Medio,Critico
208,Inicio,Inicio,Excelente,Media,Alta,Baja,Critico,Insuficiente,Constante,Moderada,Constante,Moderado,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Nula,Media,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Critico
209,En_proceso,En_proceso,Baja,Excelente,Media,Excelente,Moderado,Insuficiente,Frecuente,Adecuada,Baja,Moderado,Excesivo,Bueno,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Bajo,Excelente,En_proceso,Bajo,Excelente
210,En_proceso,Inicio,Excelente,Excelente,Excelente,Baja,Critico,Limitado,Constante,Moderada,Nula,Alto,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Nula,Baja,Parcial_baja,Bajo,Insuficiente,En_proceso,Alto,Critico
211,Previsto,Previsto,Excelente,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Frecuente,Adecuada,Baja,Moderado,Deficiente,Regular,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Tiempo_completo,Bajo,Moderado,Destacado,Bajo,Regular
212,Inicio,Inicio,Alta,Baja,Baja,Alta,Consistente,Insuficiente,Ocasional,Moderada,Constante,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Muy_alto,Bueno,Inicio,Medio,Critico
213,Destacado,Destacado,Media,Alta,Media,Alta,Moderado,Intensivo,Minimo,Inadecuada,Frecuente,Bajo,Regular,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Frecuente,Frecuente,Media,Tiempo_completo,Bajo,Moderado,Previsto,Bajo,Regular
214,Inicio,Inicio,Baja,Alta,Baja,Media,Critico,Insuficiente,Constante,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Nula,Baja,Parcial_alta,Moderado,Moderado,Inicio,Alto,Regular
215,Destacado,Destacado,Excelente,Excelente,Excelente,Alta,Consistente,Intensivo,Minimo,Inadecuada,Nula,Alto,Adecuado,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Destacado,Medio,Critico
216,Previsto,Previsto,Media,Baja,Baja,Excelente,Consistente,Limitado,Minimo,Adecuada,Frecuente,Alto,Excesivo,Regular,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_alta,Muy_alto,Excelente,Previsto,Bajo,Regular
217,Destacado,Destacado,Baja,Excelente,Media,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Medio,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_baja,Muy_alto,Excelente,Destacado,Bajo,Regular
218,En_proceso,En_proceso,Alta,Alta,Alta,Alta,Moderado,Limitado,Frecuente,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Puntual,Alto,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Constante,Alta,Tiempo_completo,Alto,Excelente,En_proceso,Medio,Excelente
219,En_proceso,En_proceso,Media,Baja,Baja,Alta,Moderado,Adecuado,Frecuente,Moderada,Constante,Alto,Adecuado,Regular,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Nula,Media,Parcial_alta,Muy_alto,Moderado,En_proceso,Medio,Critico
220,En_proceso,Previsto,Baja,Media,Baja,Baja,Critico,Insuficiente,Ocasional,Moderada,Constante,Bajo,Regular,Bueno,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Ocasional,Media,Parcial_alta,Alto,Bueno,Inicio,Medio,Regular
221,Inicio,Inicio,Baja,Media,Baja,Baja,Consistente,Insuficiente,Ocasional,Moderada,Frecuente,Bajo,Deficiente,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Frecuente,Media,Ninguna,Bajo,Insuficiente,Inicio,Medio,Regular
222,Destacado,Destacado,Baja,Alta,Baja,Media,Ejemplar,Intensivo,Frecuente,Inadecuada,Baja,Bajo,Excesivo,Regular,Puntual,Medio,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Parcial_alta,Moderado,Insuficiente,Previsto,Medio,Critico
223,Destacado,Destacado,Alta,Baja,Baja,Alta,Consistente,Intensivo,Ocasional,Inadecuada,Constante,Alto,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Constante,Constante,Alta,Parcial_alta,Alto,Insuficiente,Previsto,Medio,Critico
224,Destacado,Destacado,Alta,Baja,Baja,Excelente,Consistente,Intensivo,Ocasional,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Frecuente,Frecuente,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Regular
225,En_proceso,En_proceso,Alta,Excelente,Excelente,Excelente,Moderado,Adecuado,Frecuente,Inadecuada,Nula,Bajo,Adecuado,Bueno,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Nula,Baja,Ninguna,Alto,Moderado,Previsto,Bajo,Critico
226,Previsto,Previsto,Excelente,Baja,Media,Media,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Muy_alto,Bueno,Previsto,Medio,Critico
227,Inicio,Inicio,Excelente,Baja,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Nula,Moderado,Adecuado,Regular,Impuntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Nula,Constante,Media,Tiempo_completo,Muy_alto,Insuficiente,Inicio,Alto,Critico
228,En_proceso,Previsto,Alta,Media,Media,Alta,Moderado,Limitado,Ocasional,Moderada,Baja,Bajo,Adecuado,Excelente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Parcial_alta,Muy_alto,Moderado,En_proceso,Medio,Critico
229,En_proceso,Previsto,Baja,Alta,Baja,Excelente,Moderado,Limitado,Ocasional,Moderada,Baja,Moderado,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Alto,Bueno,En_proceso,Bajo,Regular
230,Previsto,Destacado,Alta,Excelente,Excelente,Media,Ejemplar,Adecuado,Frecuente,Adecuada,Frecuente,Moderado,Excesivo,Bueno,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Bajo,Moderado,Destacado,Bajo,Excelente
231,En_proceso,En_proceso,Media,Media,Baja,Baja,Moderado,Limitado,Frecuente,Inadecuada,Baja,Moderado,Adecuado,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Ocasional,Baja,Ninguna,Moderado,Bueno,Inicio,Medio,Regular
232,Inicio,Inicio,Alta,Excelente,Excelente,Baja,Critico,Insuficiente,Constante,Moderada,Nula,Moderado,Regular,Regular,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Nula,Baja,Parcial_baja,Muy_alto,Insuficiente,Inicio,Alto,Critico
233,Destacado,Destacado,Alta,Alta,Alta,Excelente,Consistente,Adecuado,Ocasional,Moderada,Frecuente,Alto,Excesivo,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Ninguna,Bajo,Excelente,Destacado,Bajo,Excelente
234,Previsto,Previsto,Media,Baja,Baja,Excelente,Consistente,Intensivo,Frecuente,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Alto,Sin_deuda,Beca_Total,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Muy_alto,Bueno,Previsto,Medio,Critico
235,En_proceso,En_proceso,Excelente,Baja,Media,Alta,Moderado,Limitado,Constante,Adecuada,Frecuente,Bajo,Regular,Excelente,Puntual,Alto,Con_deuda,Credito,Bajo,Sostenible,Frecuente,Frecuente,Media,Ninguna,Muy_alto,Moderado,En_proceso,Alto,Regular
236,Inicio,Inicio,Baja,Media,Baja,Baja,Consistente,Insuficiente,Frecuente,Inadecuada,Baja,Moderado,Regular,Deficiente,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Parcial_baja,Alto,Moderado,Inicio,Alto,Critico
237,Inicio,Inicio,Alta,Media,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Alto,Regular,Regular,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Alta,Ninguna,Alto,Bueno,Inicio,Alto,Regular
238,En_proceso,Previsto,Baja,Excelente,Media,Alta,Critico,Insuficiente,Frecuente,Adecuada,Constante,Moderado,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Muy_alto,Excelente,En_proceso,Medio,Regular
239,Inicio,Inicio,Excelente,Alta,Excelente,Media,Consistente,Limitado,Constante,Moderada,Nula,Alto,Adecuado,Regular,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Nula,Constante,Media,Parcial_alta,Moderado,Moderado,En_proceso,Alto,Regular
240,Destacado,Previsto,Baja,Media,Baja,Excelente,Consistente,Adecuado,Ocasional,Moderada,Nula,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Nula,Ocasional,Baja,Parcial_baja,Muy_alto,Moderado,Previsto,Medio,Critico
241,Previsto,Destacado,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Frecuente,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Excelente
242,Destacado,Destacado,Media,Baja,Baja,Alta,Ejemplar,Adecuado,Ocasional,Moderada,Constante,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Nula,Media,Tiempo_completo,Bajo,Bueno,Previsto,Bajo,Excelente
243,Previsto,Previsto,Media,Alta,Media,Alta,Consistente,Limitado,Ocasional,Adecuada,Constante,Moderado,Excesivo,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Constante,Alta,Ninguna,Muy_alto,Moderado,Previsto,Bajo,Regular
244,Destacado,Destacado,Baja,Media,Baja,Excelente,Consistente,Intensivo,Minimo,Inadecuada,Constante,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_alta,Moderado,Moderado,Destacado,Bajo,Critico
245,Inicio,Inicio,Alta,Alta,Alta,Baja,Consistente,Insuficiente,Frecuente,Inadecuada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Constante,Alta,Ninguna,Bajo,Insuficiente,Inicio,Medio,Regular
246,En_proceso,En_proceso,Media,Baja,Baja,Media,Consistente,Limitado,Frecuente,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Sostenible,Frecuente,Nula,Baja,Ninguna,Bajo,Bueno,En_proceso,Bajo,Regular
247,Destacado,Destacado,Baja,Alta,Baja,Media,Consistente,Intensivo,Ocasional,Moderada,Nula,Bajo,Regular,Bueno,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Ocasional,Baja,Parcial_alta,Alto,Moderado,Previsto,Medio,Critico
248,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Nula,Moderado,Deficiente,Regular,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Ocasional,Baja,Parcial_alta,Bajo,Excelente,Inicio,Bajo,Excelente
249,En_proceso,Inicio,Excelente,Media,Alta,Media,Critico,Insuficiente,Frecuente,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Tiempo_completo,Alto,Moderado,En_proceso,Alto,Regular
250,Destacado,Destacado,Alta,Alta,Alta,Alta,Moderado,Intensivo,Minimo,Adecuada,Frecuente,Alto,Adecuado,Bueno,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_alta,Bajo,Moderado,Destacado,Bajo,Excelente
251,Previsto,Previsto,Excelente,Excelente,Excelente,Media,Moderado,Limitado,Minimo,Inadecuada,Frecuente,Alto,Regular,Deficiente,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Frecuente,Nula,Baja,Tiempo_completo,Bajo,Bueno,Previsto,Bajo,Regular
252,Previsto,En_proceso,Alta,Media,Media,Alta,Moderado,Adecuado,Frecuente,Moderada,Frecuente,Bajo,Excesivo,Bueno,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Estable,Frecuente,Ocasional,Media,Ninguna,Moderado,Excelente,Previsto,Bajo,Excelente
253,Inicio,Inicio,Media,Alta,Media,Baja,Moderado,Insuficiente,Constante,Moderada,Baja,Alto,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Nula,Baja,Ninguna,Moderado,Excelente,Inicio,Medio,Regular
254,Previsto,Previsto,Baja,Baja,Baja,Alta,Ejemplar,Adecuado,Ocasional,Moderada,Frecuente,Moderado,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Alto,Moderado,Previsto,Bajo,Critico
255,En_proceso,En_proceso,Media,Alta,Media,Excelente,Consistente,Limitado,Minimo,Inadecuada,Nula,Bajo,Deficiente,Deficiente,Impuntual,Alto,Sin_deuda,Credito,Muy_Bajo,Sostenible,Nula,Ocasional,Baja,Ninguna,Muy_alto,Bueno,Previsto,Bajo,Critico
256,Inicio,En_proceso,Excelente,Baja,Media,Baja,Moderado,Insuficiente,Frecuente,Moderada,Baja,Alto,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Moderado,Bueno,Inicio,Alto,Regular
257,Previsto,En_proceso,Excelente,Excelente,Excelente,Media,Critico,Adecuado,Frecuente,Adecuada,Constante,Bajo,Excesivo,Excelente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Constante,Alta,Parcial_alta,Bajo,Moderado,Previsto,Bajo,Excelente
258,En_proceso,Previsto,Alta,Alta,Alta,Baja,Consistente,Insuficiente,Constante,Moderada,Frecuente,Moderado,Adecuado,Bueno,Impuntual,Medio,Sin_deuda,Credito,Bajo,Estable,Frecuente,Ocasional,Media,Ninguna,Alto,Insuficiente,En_proceso,Alto,Critico
259,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Limitado,Constante,Moderada,Constante,Alto,Adecuado,Regular,Impuntual,Medio,Con_deuda,Credito,Bajo,Vulnerable,Constante,Frecuente,Alta,Tiempo_completo,Alto,Moderado,Inicio,Alto,Regular
260,Inicio,Inicio,Baja,Alta,Baja,Baja,Critico,Insuficiente,Frecuente,Adecuada,Baja,Alto,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Constante,Media,Tiempo_completo,Alto,Moderado,Inicio,Alto,Critico
